protein_id	fasta_headers	gene_symbols_or_id	MS1-S	MS2-S	MW1-S	MW2-S
O88968	>sp|O88968|TCO2_MOUSE Transcobalamin-2 OS=Mus musculus OX=10090 GN=Tcn2 PE=1 SV=1	TCN2	16.5202486613022		18.7868089946381	
P11983	>sp|P11983|TCPA_MOUSE T-complex protein 1 subunit alpha OS=Mus musculus OX=10090 GN=Tcp1 PE=1 SV=3	TCP1	18.3065566300979	18.2175185651764	18.5512422252897	19.1599668320438
Q921I1	>sp|Q921I1|TRFE_MOUSE Serotransferrin OS=Mus musculus OX=10090 GN=Tf PE=1 SV=1	TF	24.5264533582875	24.5942599001019	24.6127389014943	20.0306858487697
Q9Z1A1	>tr|Q9Z1A1|Q9Z1A1_MOUSE TFG protein OS=Mus musculus OX=10090 GN=Tfg PE=1 SV=1	TFG	18.6066533853836	19.7301241390798	16.4670923767056	
O54819	>sp|O54819|TFPI1_MOUSE Tissue factor pathway inhibitor OS=Mus musculus OX=10090 GN=Tfpi PE=2 SV=1	TFPI	16.036944082938	17.3036237476191	17.0845973724539	
P27090	>sp|P27090|TGFB2_MOUSE Transforming growth factor beta-2 proprotein OS=Mus musculus OX=10090 GN=Tgfb2 PE=1 SV=2	TGFB2	17.8462246315636	17.5075480704602	18.1115815947007	
P17125	>sp|P17125|TGFB3_MOUSE Transforming growth factor beta-3 proprotein OS=Mus musculus OX=10090 GN=Tgfb3 PE=1 SV=1	TGFB3	16.3087754472542		16.7803113055972	
P82198	>sp|P82198|BGH3_MOUSE Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus OX=10090 GN=Tgfbi PE=1 SV=1	TGFBI	16.9321192552691	17.2933253576566	17.7138401191261	
A0A0R4J097	>tr|A0A0R4J097|A0A0R4J097_MOUSE Isoform of O88393, Transforming growth factor, beta receptor III OS=Mus musculus OX=10090 GN=Tgfbr3 PE=1 SV=1	TGFBR3	16.3094920284397		17.5419004185124	
P35441	>sp|P35441|TSP1_MOUSE Thrombospondin-1 OS=Mus musculus OX=10090 GN=Thbs1 PE=1 SV=1	THBS1	17.6933449422788	17.8349779504943	18.0660036689174	18.9210803906308
Q03350	>sp|Q03350|TSP2_MOUSE Thrombospondin-2 OS=Mus musculus OX=10090 GN=Thbs2 PE=1 SV=2	THBS2	17.4819728065339	17.9880173065636	16.7791684508182	18.2939877028359
Q05895	>sp|Q05895|TSP3_MOUSE Thrombospondin-3 OS=Mus musculus OX=10090 GN=Thbs3 PE=1 SV=2	THBS3	18.0715197882835		19.3761679983721	
Q9Z1T2	>sp|Q9Z1T2|TSP4_MOUSE Thrombospondin-4 OS=Mus musculus OX=10090 GN=Thbs4 PE=1 SV=1	THBS4	17.5296701306127	17.9483502669173	18.7182725464162	
Q8C1A5	>sp|Q8C1A5|THOP1_MOUSE Thimet oligopeptidase OS=Mus musculus OX=10090 GN=Thop1 PE=1 SV=1	THOP1	18.2017002891556	17.5618774424712	18.364044546014	
Q569Z6	>sp|Q569Z6|TR150_MOUSE Thyroid hormone receptor-associated protein 3 OS=Mus musculus OX=10090 GN=Thrap3 PE=1 SV=1	THRAP3	18.0251029752465	17.8044799978405	16.0115030898098	
Q99J36	>sp|Q99J36|THUM1_MOUSE THUMP domain-containing protein 1 OS=Mus musculus OX=10090 GN=Thumpd1 PE=1 SV=1	THUMPD1	16.9517353735888	17.2732217546712	16.5772464494501	
P01831	>sp|P01831|THY1_MOUSE Thy-1 membrane glycoprotein OS=Mus musculus OX=10090 GN=Thy1 PE=1 SV=1	THY1	16.9020685518988	17.1583432336468	15.0172220505668	
P70318	>sp|P70318|TIAR_MOUSE Nucleolysin TIAR OS=Mus musculus OX=10090 GN=Tial1 PE=1 SV=1	TIAL1	19.1866561733462		18.8760201499901	
Q8BJQ4	>sp|Q8BJQ4|TCAM2_MOUSE TIR domain-containing adapter molecule 2 OS=Mus musculus OX=10090 GN=Ticam2 PE=1 SV=1	TICAM2	20.6283618967647	19.5864524681102	20.5779852111104	
P62073	>sp|P62073|TIM10_MOUSE Mitochondrial import inner membrane translocase subunit Tim10 OS=Mus musculus OX=10090 GN=Timm10 PE=1 SV=1	TIMM10	16.3298994698179		14.8208180218567	
P62075	>sp|P62075|TIM13_MOUSE Mitochondrial import inner membrane translocase subunit Tim13 OS=Mus musculus OX=10090 GN=Timm13 PE=1 SV=1	TIMM13	18.9044570222201	18.328313220469	18.9473447278987	18.8601325191805
Q9WVA2	>sp|Q9WVA2|TIM8A_MOUSE Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus OX=10090 GN=Timm8a1 PE=1 SV=1	TIMM8A1	19.7242407290472	21.6558859765864	16.9275209403806	
P12032	>sp|P12032|TIMP1_MOUSE Metalloproteinase inhibitor 1 OS=Mus musculus OX=10090 GN=Timp1 PE=1 SV=2	TIMP1	20.0435332183287	19.46320401257	20.9440588452514	19.8409833064562
P25785	>sp|P25785|TIMP2_MOUSE Metalloproteinase inhibitor 2 OS=Mus musculus OX=10090 GN=Timp2 PE=1 SV=2	TIMP2	18.5533400201075	18.2929610719821	19.0803034484035	20.8413123742527
Q8BH58	>sp|Q8BH58|TIPRL_MOUSE TIP41-like protein OS=Mus musculus OX=10090 GN=Tiprl PE=1 SV=1	TIPRL	17.7902409024034		17.4520229898834	18.6346231404966
P39447	>sp|P39447|ZO1_MOUSE Tight junction protein ZO-1 OS=Mus musculus OX=10090 GN=Tjp1 PE=1 SV=2	TJP1	17.114013940116		16.0661993683866	
Q9Z0U1	>sp|Q9Z0U1|ZO2_MOUSE Tight junction protein ZO-2 OS=Mus musculus OX=10090 GN=Tjp2 PE=1 SV=2	TJP2	18.6307029990844	17.3136426828882	20.4635673056409	
Q8VC30	>sp|Q8VC30|TKFC_MOUSE Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=1 SV=1	TKFC	16.0628932407463		17.6962454427872	
P40142	>sp|P40142|TKT_MOUSE Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1	TKT	19.8081220308813	19.5486418400313	19.5127254708397	20.6954597545545
P26039	>sp|P26039|TLN1_MOUSE Talin-1 OS=Mus musculus OX=10090 GN=Tln1 PE=1 SV=2	TLN1	18.895101132224	19.4622197302555	18.1059656883989	18.5469025610665
A0A1L1SQ51;E9PUM4	>tr|A0A1L1SQ51|A0A1L1SQ51_MOUSE Isoform of Q71LX4, Talin 2 OS=Mus musculus OX=10090 GN=Tln2 PE=1 SV=1;>tr|E9PUM4|E9PUM4_MOUSE Isoform of Q71LX4, Talin 2 OS=Mus musculus OX=10090 GN=Tln2 PE=1 SV=1	TLN2	16.2548332445486	18.656310107818	15.0133638047642	
Q922P8	>sp|Q922P8|T132A_MOUSE Transmembrane protein 132A OS=Mus musculus OX=10090 GN=Tmem132a PE=1 SV=2	TMEM132A	15.6567061772407		14.4348191585047	
Q9JKK7	>sp|Q9JKK7|TMOD2_MOUSE Tropomodulin-2 OS=Mus musculus OX=10090 GN=Tmod2 PE=1 SV=2	TMOD2	19.4337602342177	20.8697715384148	19.0695777822408	
Q9JHJ0	>sp|Q9JHJ0|TMOD3_MOUSE Tropomodulin-3 OS=Mus musculus OX=10090 GN=Tmod3 PE=1 SV=1	TMOD3	18.8484411875449	18.7588392433999	16.9543817508219	
Q61033	>sp|Q61033|LAP2A_MOUSE Lamina-associated polypeptide 2, isoforms alpha/zeta OS=Mus musculus OX=10090 GN=Tmpo PE=1 SV=4	TMPO	19.665843425625	20.4362276934631	17.7343916293366	21.7289535896112
Q6ZWY8	>sp|Q6ZWY8|TYB10_MOUSE Thymosin beta-10 OS=Mus musculus OX=10090 GN=Tmsb10 PE=1 SV=3	TMSB10	21.0840668260501	22.5791519092878	20.5304303635833	
P20065	>sp|P20065|TYB4_MOUSE Thymosin beta-4 OS=Mus musculus OX=10090 GN=Tmsb4x PE=1 SV=1	TMSB4X	21.6804529273677	21.9312494769647	20.0824235227067	
P25118	>sp|P25118|TNR1A_MOUSE Tumor necrosis factor receptor superfamily member 1A OS=Mus musculus OX=10090 GN=Tnfrsf1a PE=1 SV=1	TNFRSF1A	14.4712457048192		15.3525164070513	
P58871	>sp|P58871|TB182_MOUSE 182 kDa tankyrase-1-binding protein OS=Mus musculus OX=10090 GN=Tnks1bp1 PE=1 SV=2	TNKS1BP1	17.8480502656732	18.5667165572779	16.1152147862267	
P19123	>sp|P19123|TNNC1_MOUSE Troponin C, slow skeletal and cardiac muscles OS=Mus musculus OX=10090 GN=Tnnc1 PE=1 SV=1	TNNC1	19.6084877293812	20.2367401206425	19.0404403937486	
P20801	>sp|P20801|TNNC2_MOUSE Troponin C, skeletal muscle OS=Mus musculus OX=10090 GN=Tnnc2 PE=1 SV=2	TNNC2	20.3058179835886		19.8877731147139	
Q9WUZ5	>sp|Q9WUZ5|TNNI1_MOUSE Troponin I, slow skeletal muscle OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=3	TNNI1	19.845015594821	21.4843606894687	18.1977231617168	
P13412	>sp|P13412|TNNI2_MOUSE Troponin I, fast skeletal muscle OS=Mus musculus OX=10090 GN=Tnni2 PE=2 SV=2	TNNI2	20.1601131373355	22.1183515103334	17.7889729451857	
Q8BFY9	>sp|Q8BFY9|TNPO1_MOUSE Transportin-1 OS=Mus musculus OX=10090 GN=Tnpo1 PE=1 SV=2	TNPO1	17.6778739914024	16.8960916917569	18.2186750873222	
Q9QZ06	>sp|Q9QZ06|TOLIP_MOUSE Toll-interacting protein OS=Mus musculus OX=10090 GN=Tollip PE=1 SV=1	TOLLIP	16.5628217304285		15.7579050977684	
O88746	>sp|O88746|TOM1_MOUSE Target of Myb1 membrane trafficking protein OS=Mus musculus OX=10090 GN=Tom1 PE=1 SV=1	TOM1	20.6245169672408	20.8142460048273	18.3594359412651	
Q923U0	>sp|Q923U0|TM1L1_MOUSE TOM1-like protein 1 OS=Mus musculus OX=10090 GN=Tom1l1 PE=1 SV=1	TOM1L1	14.7738572060955	15.7050860178076	15.3873754305282	
Q9CQN3	>sp|Q9CQN3|TOM6_MOUSE Mitochondrial import receptor subunit TOM6 homolog OS=Mus musculus OX=10090 GN=Tomm6 PE=3 SV=1	TOMM6	20.3144237877526	17.5215635305844	18.8108979931334	
Q04750	>sp|Q04750|TOP1_MOUSE DNA topoisomerase 1 OS=Mus musculus OX=10090 GN=Top1 PE=1 SV=2	TOP1	16.6603810336697	16.8857413120787	15.3707880132732	19.2643437787542
A2AUD5	>tr|A2AUD5|A2AUD5_MOUSE Isoform of Q9CYZ2, Tumor protein D52-like 2 OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1	TPD52L2	16.8304457292595	19.072156461794	17.2381716349334	16.7753266014568
P17751	>sp|P17751|TPIS_MOUSE Triosephosphate isomerase OS=Mus musculus OX=10090 GN=Tpi1 PE=1 SV=5	TPI1	21.1118913838153	20.9199071359219	19.9160341828441	19.030162521246
E9Q456	>tr|E9Q456|E9Q456_MOUSE Isoform of P58771, Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1	TPM1	21.1053010605763	20.4884087099871	20.3496888230644	18.0279927654108
Q8BSH3	>tr|Q8BSH3|Q8BSH3_MOUSE Isoform of P58771, Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1	TPM1	20.1251155783836	20.0854189788784	18.811710787254	
A2AIM4	>tr|A2AIM4|A2AIM4_MOUSE Isoform of P58774, Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1	TPM2	19.2342195042244	18.7715535003039	18.3572933877569	
P58774	>sp|P58774|TPM2_MOUSE Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1	TPM2	20.0458268742188	20.6924435073275	18.7818307373795	21.0237709286154
E9Q5J9	>tr|E9Q5J9|E9Q5J9_MOUSE Isoform of P21107, Tropomyosin 3, gamma OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1	TPM3	19.7770346635268	19.3924794275906	19.0671654847101	
E9Q7Q3	>tr|E9Q7Q3|E9Q7Q3_MOUSE Isoform of P21107, Tropomyosin 3, gamma OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1	TPM3	19.5017372895555	19.3921752323937	19.2664614693578	18.3396958490632
P21107	>sp|P21107|TPM3_MOUSE Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3	TPM3		18.8618568434917	18.1372303862034	
Q6IRU2	>sp|Q6IRU2|TPM4_MOUSE Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3	TPM4	20.5988740859576	19.779514346066	19.5248936218737	18.8408412138928
O89023	>sp|O89023|TPP1_MOUSE Tripeptidyl-peptidase 1 OS=Mus musculus OX=10090 GN=Tpp1 PE=1 SV=2	TPP1	16.8148100728966		16.9633814262799	
Q64514	>sp|Q64514|TPP2_MOUSE Tripeptidyl-peptidase 2 OS=Mus musculus OX=10090 GN=Tpp2 PE=1 SV=3	TPP2	17.709462475439	17.0542475015836	17.2346355044098	
F6ZDS4	>sp|F6ZDS4|TPR_MOUSE Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1	TPR	18.0741267970734	19.0085119489126	16.1766161097718	
P63028	>sp|P63028|TCTP_MOUSE Translationally-controlled tumor protein OS=Mus musculus OX=10090 GN=Tpt1 PE=1 SV=1	TPT1	21.1507561509966	20.1677977926253	20.2346011742897	21.2728716081594
Q6PFR5	>sp|Q6PFR5|TRA2A_MOUSE Transformer-2 protein homolog alpha OS=Mus musculus OX=10090 GN=Tra2a PE=1 SV=1	TRA2A	16.3460433956694		18.2811777315397	
P62996	>sp|P62996|TRA2B_MOUSE Transformer-2 protein homolog beta OS=Mus musculus OX=10090 GN=Tra2b PE=1 SV=1	TRA2B	15.5419604001018		16.8910774916161	
Q9CQN1	>sp|Q9CQN1|TRAP1_MOUSE Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1	TRAP1	20.2949304993604		22.5831770100933	
Q62318	>sp|Q62318|TIF1B_MOUSE Transcription intermediary factor 1-beta OS=Mus musculus OX=10090 GN=Trim28 PE=1 SV=3	TRIM28	18.0760991257762	18.8672863815599	17.20008344288	19.5138287143901
Q8CH72	>sp|Q8CH72|TRI32_MOUSE E3 ubiquitin-protein ligase TRIM32 OS=Mus musculus OX=10090 GN=Trim32 PE=1 SV=2	TRIM32	20.9195211312697		20.0753926387124	
Q1XH17	>sp|Q1XH17|TRI72_MOUSE Tripartite motif-containing protein 72 OS=Mus musculus OX=10090 GN=Trim72 PE=1 SV=1	TRIM72	18.1417880763367	18.0345525439539	17.4888438498774	
Q9D0C4	>sp|Q9D0C4|TRM5_MOUSE tRNA (guanine(37)-N1)-methyltransferase OS=Mus musculus OX=10090 GN=Trmt5 PE=1 SV=1	TRMT5	17.4899037724379	17.7154515246021	15.2654305950906	
Q8K1J6	>sp|Q8K1J6|TRNT1_MOUSE CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Trnt1 PE=1 SV=1	TRNT1	18.0448914027484		17.3390711430801	
P62500	>sp|P62500|T22D1_MOUSE TSC22 domain family protein 1 OS=Mus musculus OX=10090 GN=Tsc22d1 PE=1 SV=2	TSC22D1	18.5060324787693	20.1817482030123	16.4089956105455	
Q8BMZ5	>sp|Q8BMZ5|SEN34_MOUSE tRNA-splicing endonuclease subunit Sen34 OS=Mus musculus OX=10090 GN=Tsen34 PE=2 SV=2	TSEN34	17.0517739295823		18.4322524594042	19.5321442047976
Q9QZE7	>sp|Q9QZE7|TSNAX_MOUSE Translin-associated protein X OS=Mus musculus OX=10090 GN=Tsnax PE=1 SV=1	TSNAX	18.0776611460776	16.6813219574983	17.528954088818	
Q91Z38	>sp|Q91Z38|TTC1_MOUSE Tetratricopeptide repeat protein 1 OS=Mus musculus OX=10090 GN=Ttc1 PE=1 SV=1	TTC1	18.4011562369684	19.6691306299079	16.0727896426511	
Q3UDE2	>sp|Q3UDE2|TTL12_MOUSE Tubulin--tyrosine ligase-like protein 12 OS=Mus musculus OX=10090 GN=Ttll12 PE=1 SV=1	TTLL12	19.733904984167	19.4621376753955	19.9467118303867	
A2ASS6	>sp|A2ASS6|TITIN_MOUSE Titin OS=Mus musculus OX=10090 GN=Ttn PE=1 SV=1	TTN	17.5472643212295	18.7631708725472	15.3092355296363	
P07309	>sp|P07309|TTHY_MOUSE Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=1 SV=1	TTR	17.2956191255822	20.716770691995	15.9394559842676	
P68369	>sp|P68369|TBA1A_MOUSE Tubulin alpha-1A chain OS=Mus musculus OX=10090 GN=Tuba1a PE=1 SV=1	TUBA1A	18.6128766854942	18.8828384325603	19.0332294559949	20.3195177270669
P05214	>sp|P05214|TBA3_MOUSE Tubulin alpha-3 chain OS=Mus musculus OX=10090 GN=Tuba3b PE=1 SV=1	TUBA3B	18.8258350090255	19.3066489053183	19.2983721331918	
P68368	>sp|P68368|TBA4A_MOUSE Tubulin alpha-4A chain OS=Mus musculus OX=10090 GN=Tuba4a PE=1 SV=1	TUBA4A	18.780107693136	19.2292861144016	19.882232766159	21.1302452124221
A2AQ07	>sp|A2AQ07|TBB1_MOUSE Tubulin beta-1 chain OS=Mus musculus OX=10090 GN=Tubb1 PE=1 SV=1	TUBB1	20.3526919504848		20.9999483825647	
Q7TMM9	>sp|Q7TMM9|TBB2A_MOUSE Tubulin beta-2A chain OS=Mus musculus OX=10090 GN=Tubb2a PE=1 SV=1	TUBB2A	17.820592036346	18.2523389257578	18.9041139140401	18.3822254497672
Q9CWF2	>sp|Q9CWF2|TBB2B_MOUSE Tubulin beta-2B chain OS=Mus musculus OX=10090 GN=Tubb2b PE=1 SV=1	TUBB2B	18.0941723758145	18.9326687226328	18.0224517518738	
P68372	>sp|P68372|TBB4B_MOUSE Tubulin beta-4B chain OS=Mus musculus OX=10090 GN=Tubb4b PE=1 SV=1	TUBB4B	17.6868982818323	18.4738747162388	19.2222241793287	19.7162631958965
P99024	>sp|P99024|TBB5_MOUSE Tubulin beta-5 chain OS=Mus musculus OX=10090 GN=Tubb5 PE=1 SV=1	TUBB5	18.817932039766	19.3095188831365	20.8208514536867	19.7708965724723
Q922F4	>sp|Q922F4|TBB6_MOUSE Tubulin beta-6 chain OS=Mus musculus OX=10090 GN=Tubb6 PE=1 SV=1	TUBB6	18.053768173779	18.8465916528262	18.5643069776768	18.1799787960399
Q5BLK4	>sp|Q5BLK4|TUT7_MOUSE Terminal uridylyltransferase 7 OS=Mus musculus OX=10090 GN=Tut7 PE=1 SV=3	TUT7	22.7459717545512		23.8865257007797	
Q91YR1	>sp|Q91YR1|TWF1_MOUSE Twinfilin-1 OS=Mus musculus OX=10090 GN=Twf1 PE=1 SV=2	TWF1	17.2046368915414	17.3030224040921	17.3808842818583	
P10639	>sp|P10639|THIO_MOUSE Thioredoxin OS=Mus musculus OX=10090 GN=Txn PE=1 SV=3	TXN	20.5844945603314	20.1561293354093	19.332292146545	20.6759358183895
Q9CQU0	>sp|Q9CQU0|TXD12_MOUSE Thioredoxin domain-containing protein 12 OS=Mus musculus OX=10090 GN=Txndc12 PE=1 SV=1	TXNDC12	18.705503972731	18.2212979572009	17.2057801709413	20.5995497239751
Q9CQM5	>sp|Q9CQM5|TXD17_MOUSE Thioredoxin domain-containing protein 17 OS=Mus musculus OX=10090 GN=Txndc17 PE=1 SV=1	TXNDC17	19.6180868103699	19.8420417050596	17.6160530562639	
Q91W90	>sp|Q91W90|TXND5_MOUSE Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=2	TXNDC5	19.1896408899517	19.114104799883	19.0702412655912	19.3620748860445
Q8CDN6	>sp|Q8CDN6|TXNL1_MOUSE Thioredoxin-like protein 1 OS=Mus musculus OX=10090 GN=Txnl1 PE=1 SV=3	TXNL1	19.0619354350347	19.1781326491398	18.9034353813338	16.2369766211405
Q9JMH6	>sp|Q9JMH6|TRXR1_MOUSE Thioredoxin reductase 1, cytoplasmic OS=Mus musculus OX=10090 GN=Txnrd1 PE=1 SV=3	TXNRD1	18.1257554569737	16.6952584775422	18.5919266159956	
P26369	>sp|P26369|U2AF2_MOUSE Splicing factor U2AF 65 kDa subunit OS=Mus musculus OX=10090 GN=U2af2 PE=1 SV=3	U2AF2	19.1454798972548	19.460922798611	18.1968237198812	
Q3TW96	>sp|Q3TW96|UAP1L_MOUSE UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Mus musculus OX=10090 GN=Uap1l1 PE=1 SV=1	UAP1L1	17.7917908425899	17.0367982599272	17.8088141998112	17.6078325326482
Q02053	>sp|Q02053|UBA1_MOUSE Ubiquitin-like modifier-activating enzyme 1 OS=Mus musculus OX=10090 GN=Uba1 PE=1 SV=1	UBA1	16.925428288631	16.8064313864024	17.4205757201203	
Q9Z1F9	>sp|Q9Z1F9|SAE2_MOUSE SUMO-activating enzyme subunit 2 OS=Mus musculus OX=10090 GN=Uba2 PE=1 SV=1	UBA2	17.9464403960869	17.5971945629735	18.1084338968636	19.2473795958718
Q8C878	>sp|Q8C878|UBA3_MOUSE NEDD8-activating enzyme E1 catalytic subunit OS=Mus musculus OX=10090 GN=Uba3 PE=1 SV=2	UBA3	15.3050081362808		15.5852455060962	
Q8R1K1	>sp|Q8R1K1|UBAC2_MOUSE Ubiquitin-associated domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ubac2 PE=1 SV=1	UBAC2	20.4228935115926	19.953005179257	22.3415082610841	
Q9Z255	>sp|Q9Z255|UBE2A_MOUSE Ubiquitin-conjugating enzyme E2 A OS=Mus musculus OX=10090 GN=Ube2a PE=1 SV=1	UBE2A	15.4443084856753		15.5727370742869	
P61079	>sp|P61079|UB2D3_MOUSE Ubiquitin-conjugating enzyme E2 D3 OS=Mus musculus OX=10090 GN=Ube2d3 PE=1 SV=1	UBE2D3	17.3247193524719	18.5899323196695	19.3278551347359	19.3607494914178
P62257	>sp|P62257|UBE2H_MOUSE Ubiquitin-conjugating enzyme E2 H OS=Mus musculus OX=10090 GN=Ube2h PE=1 SV=1	UBE2H	17.9587368480902	16.7656875635805	17.6430953196659	
P63280	>sp|P63280|UBC9_MOUSE SUMO-conjugating enzyme UBC9 OS=Mus musculus OX=10090 GN=Ube2i PE=1 SV=1	UBE2I	19.6904796668246	18.5874893384662	18.894366357532	
P61087	>sp|P61087|UBE2K_MOUSE Ubiquitin-conjugating enzyme E2 K OS=Mus musculus OX=10090 GN=Ube2k PE=1 SV=3	UBE2K	18.2267912574311	17.8796468365535	18.741828160612	
P68037	>sp|P68037|UB2L3_MOUSE Ubiquitin-conjugating enzyme E2 L3 OS=Mus musculus OX=10090 GN=Ube2l3 PE=1 SV=1	UBE2L3	19.3773472231217	19.7353818410551	18.3000218838497	
P61082	>sp|P61082|UBC12_MOUSE NEDD8-conjugating enzyme Ubc12 OS=Mus musculus OX=10090 GN=Ube2m PE=1 SV=1	UBE2M	17.9560505170621	18.2909049656002	18.1991385805497	
P61089	>sp|P61089|UBE2N_MOUSE Ubiquitin-conjugating enzyme E2 N OS=Mus musculus OX=10090 GN=Ube2n PE=1 SV=1	UBE2N	19.7152546488346	18.6716227938701	19.744685717276	
Q6ZWZ2	>sp|Q6ZWZ2|UB2R2_MOUSE Ubiquitin-conjugating enzyme E2 R2 OS=Mus musculus OX=10090 GN=Ube2r2 PE=1 SV=1	UBE2R2	16.2772700195103		17.5542419616736	
Q9CZY3	>sp|Q9CZY3|UB2V1_MOUSE Ubiquitin-conjugating enzyme E2 variant 1 OS=Mus musculus OX=10090 GN=Ube2v1 PE=1 SV=1	UBE2V1	17.4038800821064	17.2037822314822	16.8367569407111	
Q9D2M8	>sp|Q9D2M8|UB2V2_MOUSE Ubiquitin-conjugating enzyme E2 variant 2 OS=Mus musculus OX=10090 GN=Ube2v2 PE=1 SV=4	UBE2V2	19.6723336432024	18.8853834274378	18.505747754313	
P21126	>sp|P21126|UBL4A_MOUSE Ubiquitin-like protein 4A OS=Mus musculus OX=10090 GN=Ubl4a PE=1 SV=1	UBL4A	16.3138201398135		16.8467736601359	
Q8BGR9	>sp|Q8BGR9|UBCP1_MOUSE Ubiquitin-like domain-containing CTD phosphatase 1 OS=Mus musculus OX=10090 GN=Ublcp1 PE=1 SV=1	UBLCP1	17.1349332987074	17.509117686544	15.4052886691661	
Q8R317	>sp|Q8R317|UBQL1_MOUSE Ubiquilin-1 OS=Mus musculus OX=10090 GN=Ubqln1 PE=1 SV=1	UBQLN1	17.2414529342974	19.6719191479845	16.207878472214	
Q91WB7	>sp|Q91WB7|UBTD1_MOUSE Ubiquitin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubtd1 PE=2 SV=1	UBTD1	15.6561550043434		13.9748180505849	
Q9R0P9	>sp|Q9R0P9|UCHL1_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Mus musculus OX=10090 GN=Uchl1 PE=1 SV=1	UCHL1	19.4607005859493	19.1426721049576	19.253832196027	
Q9JKB1	>sp|Q9JKB1|UCHL3_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus OX=10090 GN=Uchl3 PE=1 SV=2	UCHL3	17.1337792156243	15.1641421411481	16.6807487735704	
Q9WUP7	>sp|Q9WUP7|UCHL5_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus OX=10090 GN=Uchl5 PE=1 SV=2	UCHL5	16.0407889979121		15.9585738213556	
Q9CR09	>sp|Q9CR09|UFC1_MOUSE Ubiquitin-fold modifier-conjugating enzyme 1 OS=Mus musculus OX=10090 GN=Ufc1 PE=1 SV=1	UFC1	17.7635310227675	17.3353402998572	17.4798998818753	
P70362	>sp|P70362|UFD1_MOUSE Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Mus musculus OX=10090 GN=Ufd1 PE=1 SV=2	UFD1	16.218701010776	17.2486644483015	14.6938837044823	
P61961	>sp|P61961|UFM1_MOUSE Ubiquitin-fold modifier 1 OS=Mus musculus OX=10090 GN=Ufm1 PE=1 SV=1	UFM1	19.3697098314841	19.5702365263622	17.9199382759206	
O70475	>sp|O70475|UGDH_MOUSE UDP-glucose 6-dehydrogenase OS=Mus musculus OX=10090 GN=Ugdh PE=1 SV=1	UGDH	16.0288891699546	16.8461788668113	17.3748017946639	
Q6P5E4	>sp|Q6P5E4|UGGG1_MOUSE UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Uggt1 PE=1 SV=4	UGGT1	18.3113504907158	18.2008254560555	17.6210827182356	
Q91ZJ5	>sp|Q91ZJ5|UGPA_MOUSE UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3	UGP2	18.733073420946	18.5341608514415	18.3335991922504	
Q8CGY6	>sp|Q8CGY6|UN45B_MOUSE Protein unc-45 homolog B OS=Mus musculus OX=10090 GN=Unc45b PE=1 SV=1	UNC45B	16.1745894702309		15.9319922003178	
Q9CZ13	>sp|Q9CZ13|QCR1_MOUSE Cytochrome b-c1 complex subunit 1, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrc1 PE=1 SV=2	UQCRC1	17.817340864123	15.8351990640425	16.4309402974053	19.8412243838424
Q9Z1Z0	>sp|Q9Z1Z0|USO1_MOUSE General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	18.6478737265819	18.9564961768376	18.0487868857249	
