protein_id	fasta_headers	gene_symbols_or_id	MS1d4-L	MS2d4-L	MW1d4-L	MW2d4-L
Q99NB8	>sp|Q99NB8|UBQL4_MOUSE Ubiquilin-4 OS=Mus musculus OX=10090 GN=Ubqln4 PE=1 SV=1	UBQLN4	20.9365657852522	18.8137825698846	21.2136830003697	20.60684775542
A2AN08	>sp|A2AN08|UBR4_MOUSE E3 ubiquitin-protein ligase UBR4 OS=Mus musculus OX=10090 GN=Ubr4 PE=1 SV=1	UBR4	17.2456957990728	18.2489116228602	18.6046046656541	17.5876091639436
Q91WB7	>sp|Q91WB7|UBTD1_MOUSE Ubiquitin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubtd1 PE=2 SV=1	UBTD1	17.4779491758498	17.8927108234872	17.4319472470633	17.4000981042502
Q6PGH0	>sp|Q6PGH0|UBTD2_MOUSE Ubiquitin domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ubtd2 PE=2 SV=1	UBTD2	17.7154380001005	17.3656712705507	17.0060541223771	17.6409370804708
P25976	>sp|P25976|UBF1_MOUSE Nucleolar transcription factor 1 OS=Mus musculus OX=10090 GN=Ubtf PE=1 SV=1	UBTF	20.4160145163467	19.7358790645941	20.5667698431	20.3149682316354
Q922Y1	>sp|Q922Y1|UBXN1_MOUSE UBX domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubxn1 PE=1 SV=1	UBXN1	20.4646220952738	20.7593707906446	20.2832249088203	20.5166021161339
Q0KL01	>sp|Q0KL01|UBX2B_MOUSE UBX domain-containing protein 2B OS=Mus musculus OX=10090 GN=Ubxn2b PE=1 SV=2	UBXN2B	19.123892483931	18.9368156808049	19.6795662366221	18.7067919031898
Q8VCH8	>sp|Q8VCH8|UBXN4_MOUSE UBX domain-containing protein 4 OS=Mus musculus OX=10090 GN=Ubxn4 PE=1 SV=1	UBXN4		19.656227654207	20.5522637456414	20.3025474692226
Q99PL6	>sp|Q99PL6|UBXN6_MOUSE UBX domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ubxn6 PE=1 SV=1	UBXN6		17.7583016028577		18.1700919497841
Q9R0P9	>sp|Q9R0P9|UCHL1_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Mus musculus OX=10090 GN=Uchl1 PE=1 SV=1	UCHL1	20.5465093187429	20.3967267532779	21.1713041305436	20.6821570340931
Q9JKB1	>sp|Q9JKB1|UCHL3_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus OX=10090 GN=Uchl3 PE=1 SV=2	UCHL3	17.5092223573751	18.0848392814392	17.0460962973362	17.9943902233954
P52623;Q99PM9	>sp|P52623|UCK1_MOUSE Uridine-cytidine kinase 1 OS=Mus musculus OX=10090 GN=Uck1 PE=1 SV=2;>sp|Q99PM9|UCK2_MOUSE Uridine-cytidine kinase 2 OS=Mus musculus OX=10090 GN=Uck2 PE=1 SV=1	UCK1;UCK2	18.1136579195228	18.4457242122564	18.6918182592175	18.0897631542749
P70362	>sp|P70362|UFD1_MOUSE Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Mus musculus OX=10090 GN=Ufd1 PE=1 SV=2	UFD1	19.9158198166442	19.6531131885695	19.9924959794656	20.1714690688578
Q8CCJ3	>sp|Q8CCJ3|UFL1_MOUSE E3 UFM1-protein ligase 1 OS=Mus musculus OX=10090 GN=Ufl1 PE=1 SV=2	UFL1	18.9093493040202	18.8834726252438	19.0055708253326	19.4271175575894
O70475	>sp|O70475|UGDH_MOUSE UDP-glucose 6-dehydrogenase OS=Mus musculus OX=10090 GN=Ugdh PE=1 SV=1	UGDH	19.3387402358043	19.7726450542689	19.5895361089525	19.7267989372214
Q6P5E4	>sp|Q6P5E4|UGGG1_MOUSE UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Uggt1 PE=1 SV=4	UGGT1	19.2486885142706	19.2443565655365	18.7834375703567	19.3832918480903
E9Q4X2	>tr|E9Q4X2|E9Q4X2_MOUSE UDP-glucose glycoprotein glucosyltransferase 2 OS=Mus musculus OX=10090 GN=Uggt2 PE=1 SV=1	UGGT2	19.710472007921	19.203271811939	19.810814248385	19.6690105362828
Q91ZJ5	>sp|Q91ZJ5|UGPA_MOUSE UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3	UGP2	19.2916983085685	19.49785894951	19.9055165338611	19.6854519706319
Q8VDF2	>sp|Q8VDF2|UHRF1_MOUSE E3 ubiquitin-protein ligase UHRF1 OS=Mus musculus OX=10090 GN=Uhrf1 PE=1 SV=2	UHRF1	18.9258357125717	18.4445830115091	18.6597749718776	19.1758268424568
Q5U5Q9	>sp|Q5U5Q9|UIMC1_MOUSE BRCA1-A complex subunit RAP80 OS=Mus musculus OX=10090 GN=Uimc1 PE=1 SV=2	UIMC1	18.8836283211057	17.4518441002302		18.7579098891604
P13439	>sp|P13439|UMPS_MOUSE Uridine 5'-monophosphate synthase OS=Mus musculus OX=10090 GN=Umps PE=1 SV=3	UMPS	20.0659398668112	19.4444267054531	20.0421179502239	20.3192331959274
Q99KD5	>sp|Q99KD5|UN45A_MOUSE Protein unc-45 homolog A OS=Mus musculus OX=10090 GN=Unc45a PE=1 SV=2	UNC45A	19.4806606668501	16.3481989690677	19.4007307040761	19.0461382065215
Q8CGY6	>sp|Q8CGY6|UN45B_MOUSE Protein unc-45 homolog B OS=Mus musculus OX=10090 GN=Unc45b PE=1 SV=1	UNC45B	19.5391650266781	20.2727899612155	19.4354092869144	19.8588940832616
Q9EPU0	>sp|Q9EPU0|RENT1_MOUSE Regulator of nonsense transcripts 1 OS=Mus musculus OX=10090 GN=Upf1 PE=1 SV=2	UPF1	20.4490391879554	19.5443805162048	20.6580317831615	20.2342909695514
B1AVZ0	>sp|B1AVZ0|UPP_MOUSE Uracil phosphoribosyltransferase homolog OS=Mus musculus OX=10090 GN=Uprt PE=1 SV=1	UPRT		17.8329281823171		16.5915766390342
Q8K2T4	>sp|Q8K2T4|UQCC3_MOUSE Ubiquinol-cytochrome-c reductase complex assembly factor 3 OS=Mus musculus OX=10090 GN=Uqcc3 PE=1 SV=1	UQCC3	19.6873356467079	18.3419711033988	20.1328927689962	20.0400974634326
Q8BTC1	>sp|Q8BTC1|UQCC6_MOUSE Ubiquinol-cytochrome c reductase complex assembly factor 6 OS=Mus musculus OX=10090 GN=Uqcc6 PE=1 SV=1	UQCC6	19.7859760626704	18.6202862338541	20.4352119052429	19.7634139363963
Q9CQB4	>tr|Q9CQB4|Q9CQB4_MOUSE Isoform of Q9D855, Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=1	UQCRB	20.9297559340983	21.0963456739559	20.8880862936521	21.0299398340527
Q9CZ13	>sp|Q9CZ13|QCR1_MOUSE Cytochrome b-c1 complex subunit 1, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrc1 PE=1 SV=2	UQCRC1	19.964838196434	20.4909512151788	19.9893327877442	20.5166748174435
Q9DB77	>sp|Q9DB77|QCR2_MOUSE Cytochrome b-c1 complex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrc2 PE=1 SV=1	UQCRC2	20.6042065631908	20.4310179484935	21.0276052130703	21.0849711780665
Q9CR68	>sp|Q9CR68|UCRI_MOUSE Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrfs1 PE=1 SV=1	UQCRFS1	21.7189465361366	21.4782581517967	22.2362358611875	21.9291039134102
P99028	>sp|P99028|QCR6_MOUSE Cytochrome b-c1 complex subunit 6, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrh PE=1 SV=2	UQCRH	19.5043499620291	21.8502930614903	20.1376239062748	20.8158518581275
Q9CQ69	>sp|Q9CQ69|QCR8_MOUSE Cytochrome b-c1 complex subunit 8 OS=Mus musculus OX=10090 GN=Uqcrq PE=1 SV=3	UQCRQ	22.5250754773607	21.5922763027653	22.8261446147655	22.8391335886305
P70697	>sp|P70697|DCUP_MOUSE Uroporphyrinogen decarboxylase OS=Mus musculus OX=10090 GN=Urod PE=1 SV=2	UROD	18.3628268880001	18.4022850695949	17.9633812974345	17.841639871169
P51163	>sp|P51163|HEM4_MOUSE Uroporphyrinogen-III synthase OS=Mus musculus OX=10090 GN=Uros PE=1 SV=1	UROS	17.301871611705	16.943571939274	17.781927214181	17.6683028990555
Q9CQ56	>sp|Q9CQ56|USE1_MOUSE Vesicle transport protein USE1 OS=Mus musculus OX=10090 GN=Use1 PE=1 SV=1	USE1	18.9977593281753	18.5262995005412	19.380262029296	19.2505835481081
Q64705	>sp|Q64705|USF2_MOUSE Upstream stimulatory factor 2 OS=Mus musculus OX=10090 GN=Usf2 PE=1 SV=1	USF2	17.8252561848734	16.8958323641601	17.1862061562925	17.5116936720859
Q9Z1Z0	>sp|Q9Z1Z0|USO1_MOUSE General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	20.3766080890468	20.449008250837	20.200164176807	20.4466716087128
Q9JMA1	>sp|Q9JMA1|UBP14_MOUSE Ubiquitin carboxyl-terminal hydrolase 14 OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=3	USP14	19.4906373183865	19.1932545455833	19.4341732933234	19.5460156200749
Q8R5H1	>sp|Q8R5H1|UBP15_MOUSE Ubiquitin carboxyl-terminal hydrolase 15 OS=Mus musculus OX=10090 GN=Usp15 PE=1 SV=1	USP15		18.1127983569144	18.6472069654172	
A0A0A6YWX1;E9Q9M5;J3KMM1	>tr|A0A0A6YWX1|A0A0A6YWX1_MOUSE Isoform of Q3UJD6, ubiquitinyl hydrolase 1 OS=Mus musculus OX=10090 GN=Usp19 PE=1 SV=1;>tr|E9Q9M5|E9Q9M5_MOUSE Isoform of Q3UJD6, ubiquitinyl hydrolase 1 OS=Mus musculus OX=10090 GN=Usp19 PE=1 SV=1;>tr|J3KMM1|J3KMM1_MOUSE Isoform of Q3UJD6, ubiquitinyl hydrolase 1 OS=Mus musculus OX=10090 GN=Usp19 PE=1 SV=1	USP19	19.0668955534548	19.0487837928232	19.2038378603505	18.9215062290344
Q6ZQ93	>sp|Q6ZQ93|UBP34_MOUSE Ubiquitin carboxyl-terminal hydrolase 34 OS=Mus musculus OX=10090 GN=Usp34 PE=1 SV=3	USP34		17.6728619438018	17.4614225241573	17.9930212936112
Q3TIX9	>sp|Q3TIX9|UBP39_MOUSE Ubiquitin carboxyl-terminal hydrolase 39 OS=Mus musculus OX=10090 GN=Usp39 PE=1 SV=2	USP39	19.4671436577386	18.9294483841121	19.5745376891669	19.1190861861828
P35123	>sp|P35123|UBP4_MOUSE Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus OX=10090 GN=Usp4 PE=1 SV=3	USP4	19.4291335369335	19.4718724341706		19.2372870057774
Q8BY87	>sp|Q8BY87|UBP47_MOUSE Ubiquitin carboxyl-terminal hydrolase 47 OS=Mus musculus OX=10090 GN=Usp47 PE=1 SV=2	USP47	19.9394163150413	19.4292182944513	20.3508687150806	20.2586533690388
P56399	>sp|P56399|UBP5_MOUSE Ubiquitin carboxyl-terminal hydrolase 5 OS=Mus musculus OX=10090 GN=Usp5 PE=1 SV=1	USP5	17.8208564505156	18.670096365112	17.3564761133906	17.2724762527568
Q80U87	>sp|Q80U87|UBP8_MOUSE Ubiquitin carboxyl-terminal hydrolase 8 OS=Mus musculus OX=10090 GN=Usp8 PE=1 SV=2	USP8	20.1298484886463	19.9980005882436	20.0840636171494	20.1842664435485
Q4FE56	>tr|Q4FE56|Q4FE56_MOUSE Isoform of P70398, ubiquitinyl hydrolase 1 OS=Mus musculus OX=10090 GN=Usp9x PE=1 SV=1	USP9X	17.2332703343962	16.7951645288225	17.5474864046326	18.0761060515074
Q640M1	>sp|Q640M1|UT14A_MOUSE U3 small nucleolar RNA-associated protein 14 homolog A OS=Mus musculus OX=10090 GN=Utp14a PE=1 SV=1	UTP14A	19.9332078768645	18.5318866054438	20.1414658484902	19.8075267192684
Q5SSI6	>sp|Q5SSI6|UTP18_MOUSE U3 small nucleolar RNA-associated protein 18 homolog OS=Mus musculus OX=10090 GN=Utp18 PE=1 SV=1	UTP18	20.3733747055655	18.8030850639673	19.3784110449684	19.6556182464715
Q5XG71	>sp|Q5XG71|UTP20_MOUSE Small subunit processome component 20 homolog OS=Mus musculus OX=10090 GN=Utp20 PE=1 SV=2	UTP20	18.1069702407516	17.0488546110203	17.9933146214928	
Q9JI13	>sp|Q9JI13|SAS10_MOUSE Something about silencing protein 10 OS=Mus musculus OX=10090 GN=Utp3 PE=1 SV=1	UTP3	18.2266488303287	18.41249355084	18.3557144508429	17.8663263209427
E9Q6R7	>tr|E9Q6R7|E9Q6R7_MOUSE Utrophin OS=Mus musculus OX=10090 GN=Utrn PE=1 SV=1	UTRN	18.216780335955	18.8356727813536	18.0552332603133	18.3144606558584
P63024	>sp|P63024|VAMP3_MOUSE Vesicle-associated membrane protein 3 OS=Mus musculus OX=10090 GN=Vamp3 PE=1 SV=1	VAMP3		16.3984929156557	17.4809652402715	
O70480	>sp|O70480|VAMP4_MOUSE Vesicle-associated membrane protein 4 OS=Mus musculus OX=10090 GN=Vamp4 PE=1 SV=1	VAMP4		16.4414482190498		16.8212824741279
Q9WV55	>sp|Q9WV55|VAPA_MOUSE Vesicle-associated membrane protein-associated protein A OS=Mus musculus OX=10090 GN=Vapa PE=1 SV=2	VAPA	18.4848999137614	19.7442805638864	18.5273828079563	19.1925122302471
Q9QY76	>sp|Q9QY76|VAPB_MOUSE Vesicle-associated membrane protein-associated protein B OS=Mus musculus OX=10090 GN=Vapb PE=1 SV=3	VAPB	20.865893845758	21.0712819316565	21.0404517872521	20.5880975107964
Q9Z1Q9	>sp|Q9Z1Q9|SYVC_MOUSE Valine--tRNA ligase OS=Mus musculus OX=10090 GN=Vars1 PE=1 SV=1	VARS1	20.1419195247346	19.180158392203	19.9301961547455	19.9800088774698
Q9CZT5	>sp|Q9CZT5|VASN_MOUSE Vasorin OS=Mus musculus OX=10090 GN=Vasn PE=2 SV=2	VASN	20.4339819491288	20.0305735389934	20.2222707239845	20.3084211164921
P70460	>sp|P70460|VASP_MOUSE Vasodilator-stimulated phosphoprotein OS=Mus musculus OX=10090 GN=Vasp PE=1 SV=4	VASP	20.7250745801293	21.0054433209726	20.2074538033594	20.5501052954431
Q62465	>sp|Q62465|VAT1_MOUSE Synaptic vesicle membrane protein VAT-1 homolog OS=Mus musculus OX=10090 GN=Vat1 PE=1 SV=3	VAT1	20.7538159382007	20.8664113359903	20.9644619707712	20.7752697845685
P61759	>sp|P61759|PFD3_MOUSE Prefoldin subunit 3 OS=Mus musculus OX=10090 GN=Vbp1 PE=1 SV=2	VBP1	20.4952234983137	22.1102827998319	20.0775504331246	21.2461003975757
G3XA35	>tr|G3XA35|G3XA35_MOUSE Isoform of Q62059, Versican core protein OS=Mus musculus OX=10090 GN=Vcan PE=1 SV=1	VCAN	19.562639984742	19.2769766888186	20.5828573978108	19.8331584325559
Q64727	>sp|Q64727|VINC_MOUSE Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4	VCL	20.164648839223	20.4550724800713	20.1994011438925	20.4119426091002
Q01853	>sp|Q01853|TERA_MOUSE Transitional endoplasmic reticulum ATPase OS=Mus musculus OX=10090 GN=Vcp PE=1 SV=4	VCP	20.4046050340342	20.9513210263842	20.5104230382382	20.6588613607473
Q8CDG3	>sp|Q8CDG3|VCIP1_MOUSE Deubiquitinating protein VCPIP1 OS=Mus musculus OX=10090 GN=Vcpip1 PE=1 SV=1	VCPIP1	19.9223715217419	19.3665997534694	20.1792408791016	20.2386894956262
Q60932	>sp|Q60932|VDAC1_MOUSE Non-selective voltage-gated ion channel VDAC1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3	VDAC1	19.9556591842179	21.035431548665	20.2426574049008	20.4074567254927
Q60930	>sp|Q60930|VDAC2_MOUSE Voltage-dependent anion-selective channel protein 2 OS=Mus musculus OX=10090 GN=Vdac2 PE=1 SV=2	VDAC2	20.3705750946787	21.204508716056	20.7533170978534	20.8142727301023
Q60931	>sp|Q60931|VDAC3_MOUSE Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1	VDAC3	18.2868456169094	18.3539758372966	18.6013396749342	18.7894467225186
P85442	>sp|P85442|VGLL3_MOUSE Transcription cofactor vestigial-like protein 3 OS=Mus musculus OX=10090 GN=Vgll3 PE=2 SV=1	VGLL3	19.6956579010565	17.9722850292064	19.4783016501822	19.5425427616249
P40338	>sp|P40338|VHL_MOUSE von Hippel-Lindau disease tumor suppressor OS=Mus musculus OX=10090 GN=Vhl PE=1 SV=1	VHL	19.3641481371057	18.5324171861729	20.094533304277	19.338931592638
P20152	>sp|P20152|VIME_MOUSE Vimentin OS=Mus musculus OX=10090 GN=Vim PE=1 SV=3	VIM	22.6266954658527	22.6039791429845	22.9964913437912	22.4427639491026
Q8BP01	>sp|Q8BP01|VMAC_MOUSE Vimentin-type intermediate filament-associated coiled-coil protein OS=Mus musculus OX=10090 GN=Vmac PE=1 SV=1	VMAC	19.1071034875791	19.0377402781146	18.8254045251996	
Q91W86	>sp|Q91W86|VPS11_MOUSE Vacuolar protein sorting-associated protein 11 homolog OS=Mus musculus OX=10090 GN=Vps11 PE=1 SV=3	VPS11	19.0276985316574	18.9924305684082	18.8549548326286	
Q8BX70	>sp|Q8BX70|VP13C_MOUSE Intermembrane lipid transfer protein VPS13C OS=Mus musculus OX=10090 GN=Vps13c PE=1 SV=2	VPS13C		18.1692293765517	19.1828545692044	19.0171928888124
P40336	>sp|P40336|VP26A_MOUSE Vacuolar protein sorting-associated protein 26A OS=Mus musculus OX=10090 GN=Vps26a PE=1 SV=1	VPS26A	16.9630557724059	16.0521171406211	17.2984276782816	17.9389779351477
Q8C0E2	>sp|Q8C0E2|VP26B_MOUSE Vacuolar protein sorting-associated protein 26B OS=Mus musculus OX=10090 GN=Vps26b PE=1 SV=1	VPS26B		17.3634297349084	18.0504904060745	
Q9QZ88	>sp|Q9QZ88|VPS29_MOUSE Vacuolar protein sorting-associated protein 29 OS=Mus musculus OX=10090 GN=Vps29 PE=1 SV=1	VPS29		17.3850152730005	18.5495027792285	
Q91XD6	>sp|Q91XD6|VPS36_MOUSE Vacuolar protein-sorting-associated protein 36 OS=Mus musculus OX=10090 GN=Vps36 PE=1 SV=1	VPS36	20.3771901076568	20.3355643594164	19.990795303304	20.0315148742205
Q8CHS8	>sp|Q8CHS8|VP37A_MOUSE Vacuolar protein sorting-associated protein 37A OS=Mus musculus OX=10090 GN=Vps37a PE=1 SV=1	VPS37A	18.1055791045832	17.4805549438918		18.366068752131
Q8R0J7	>sp|Q8R0J7|VP37B_MOUSE Vacuolar protein sorting-associated protein 37B OS=Mus musculus OX=10090 GN=Vps37b PE=1 SV=1	VPS37B	20.3057687475726	19.420379232577	19.4723232545476	20.0813516507796
A0A494BAR3	>tr|A0A494BAR3|A0A494BAR3_MOUSE Isoform of Q8R105, Vacuolar protein sorting 37C OS=Mus musculus OX=10090 GN=Vps37c PE=1 SV=1	VPS37C	19.3521017790389	19.4773995394838	19.0139844785119	19.7101713476448
Q8VEJ9	>sp|Q8VEJ9|VPS4A_MOUSE Vacuolar protein sorting-associated protein 4A OS=Mus musculus OX=10090 GN=Vps4a PE=1 SV=1	VPS4A	19.9109072734021	19.1232083320275	19.7268226153507	19.83133856143
P46467	>sp|P46467|VPS4B_MOUSE Vacuolar protein sorting-associated protein 4B OS=Mus musculus OX=10090 GN=Vps4b PE=1 SV=2	VPS4B	19.9870366051092	19.7062519380981	19.9493823537234	19.7937803655774
Q8CI71	>sp|Q8CI71|VPS50_MOUSE Syndetin OS=Mus musculus OX=10090 GN=Vps50 PE=1 SV=2	VPS50		15.3703978649224		15.0999497218408
Q9CR26	>sp|Q9CR26|VTA1_MOUSE Vacuolar protein sorting-associated protein VTA1 homolog OS=Mus musculus OX=10090 GN=Vta1 PE=1 SV=1	VTA1	21.1301623714302	20.5999968295316	20.6660680927902	20.2492026936273
O89116	>sp|O89116|VTI1A_MOUSE Vesicle transport through interaction with t-SNAREs homolog 1A OS=Mus musculus OX=10090 GN=Vti1a PE=1 SV=1	VTI1A		18.7261851773952	18.6848583028914	
O88384	>sp|O88384|VTI1B_MOUSE Vesicle transport through interaction with t-SNAREs homolog 1B OS=Mus musculus OX=10090 GN=Vti1b PE=1 SV=1	VTI1B	19.5231049366217	18.7803683347583	19.4062696504517	19.006584860527
P29788	>sp|P29788|VTNC_MOUSE Vitronectin OS=Mus musculus OX=10090 GN=Vtn PE=1 SV=2	VTN		18.4415217689674	18.1306546248431	18.8372450388029
Q99KC8	>sp|Q99KC8|VMA5A_MOUSE von Willebrand factor A domain-containing protein 5A OS=Mus musculus OX=10090 GN=Vwa5a PE=1 SV=2	VWA5A	21.3832834718835	20.5041090312698	21.7595646408128	21.2750521233419
P32921	>sp|P32921|SYWC_MOUSE Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Wars1 PE=1 SV=2	WARS1	20.0888231698456	19.7414011753923	19.7144378179397	19.6269432480026
Q8BH43	>sp|Q8BH43|WASF2_MOUSE Actin-binding protein WASF2 OS=Mus musculus OX=10090 GN=Wasf2 PE=1 SV=1	WASF2	19.6010134432193	19.2914107305491	19.3288556047442	19.2027531974409
Q8VDD8	>sp|Q8VDD8|WASH1_MOUSE WASH complex subunit 1 OS=Mus musculus OX=10090 GN=Washc1 PE=1 SV=1	WASHC1	18.915925897585	17.7454181471231	18.8612671274317	17.9853843181765
Q6PGL7	>sp|Q6PGL7|WASC2_MOUSE WASH complex subunit 2 OS=Mus musculus OX=10090 GN=Washc2 PE=1 SV=1	WASHC2	19.2060775047965	18.2812775985118	19.411985347577	18.6490459883024
Q9CR27	>sp|Q9CR27|WASC3_MOUSE WASH complex subunit 3 OS=Mus musculus OX=10090 GN=Washc3 PE=1 SV=1	WASHC3	18.3354109068126	17.8363196538863	17.4742440074899	
Q91YD9	>sp|Q91YD9|WASL_MOUSE Actin nucleation-promoting factor WASL OS=Mus musculus OX=10090 GN=Wasl PE=1 SV=1	WASL	23.0521292456767	23.0820808860841	23.2519529402616	22.2304378597172
Q923D5	>sp|Q923D5|WBP11_MOUSE WW domain-binding protein 11 OS=Mus musculus OX=10090 GN=Wbp11 PE=1 SV=2	WBP11	18.8664400269445	18.9097794189724	19.515138775103	18.9504246094827
Q6VNB8	>sp|Q6VNB8|WDFY3_MOUSE WD repeat and FYVE domain-containing protein 3 OS=Mus musculus OX=10090 GN=Wdfy3 PE=1 SV=1	WDFY3		18.0783682478582		19.0141898661859
O88342	>sp|O88342|WDR1_MOUSE WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Wdr1 PE=1 SV=3	WDR1	19.6786291970009	20.1202780846402	19.5893249362333	19.631510233206
Q4VBE8	>sp|Q4VBE8|WDR18_MOUSE WD repeat-containing protein 18 OS=Mus musculus OX=10090 GN=Wdr18 PE=1 SV=1	WDR18	18.0137399380264	18.5218872012945		18.1231655505199
Q8CBE3	>sp|Q8CBE3|WDR37_MOUSE WD repeat-containing protein 37 OS=Mus musculus OX=10090 GN=Wdr37 PE=1 SV=1	WDR37	18.8040211785703	19.4890603224999	18.5387840039619	19.4431284108989
Q6ZQL4	>sp|Q6ZQL4|WDR43_MOUSE WD repeat-containing protein 43 OS=Mus musculus OX=10090 GN=Wdr43 PE=1 SV=2	WDR43	17.7354554554752	17.9882741164916		17.7591231065807
Q9Z0H1	>sp|Q9Z0H1|WDR46_MOUSE WD repeat-containing protein 46 OS=Mus musculus OX=10090 GN=Wdr46 PE=2 SV=1	WDR46	19.4860236436712	16.8384369903614	20.3464211398265	19.3678182822303
Q3TWF6	>sp|Q3TWF6|WDR70_MOUSE WD repeat-containing protein 70 OS=Mus musculus OX=10090 GN=Wdr70 PE=1 SV=1	WDR70	18.853322510616	17.76246499349	18.2720301347754	17.8552797944511
Q99J09	>sp|Q99J09|MEP50_MOUSE Methylosome protein WDR77 OS=Mus musculus OX=10090 GN=Wdr77 PE=1 SV=1	WDR77		19.2524465393142	18.8802731621292	
Q8BFQ4	>sp|Q8BFQ4|WDR82_MOUSE WD repeat-containing protein 82 OS=Mus musculus OX=10090 GN=Wdr82 PE=1 SV=1	WDR82	20.5974534645095	19.5358734604056	20.4352609445724	20.5602875067327
P56695	>sp|P56695|WFS1_MOUSE Wolframin OS=Mus musculus OX=10090 GN=Wfs1 PE=1 SV=1	WFS1	17.2267651085009	19.2001433862177	17.2008985820719	17.1755273955951
Q8K1I7	>sp|Q8K1I7|WIPF1_MOUSE WAS/WASL-interacting protein family member 1 OS=Mus musculus OX=10090 GN=Wipf1 PE=1 SV=1	WIPF1	20.6638628582969	19.2490951808881	20.5284613782672	20.4425891703661
Q6PEV3	>sp|Q6PEV3|WIPF2_MOUSE WAS/WASL-interacting protein family member 2 OS=Mus musculus OX=10090 GN=Wipf2 PE=1 SV=1	WIPF2		16.1750242828424	18.3309260361475	
O88286	>sp|O88286|WIZ_MOUSE Protein Wiz OS=Mus musculus OX=10090 GN=Wiz PE=1 SV=2	WIZ	18.8926457438375	18.5679124012866	19.2732251914284	18.8779813452912
P83741	>sp|P83741|WNK1_MOUSE Serine/threonine-protein kinase WNK1 OS=Mus musculus OX=10090 GN=Wnk1 PE=1 SV=2	WNK1	19.7906578723519	18.8574114362826	19.6939600595902	19.298486217725
P21552	>sp|P21552|WNT2_MOUSE Protein Wnt-2 OS=Mus musculus OX=10090 GN=Wnt2 PE=2 SV=2	WNT2	16.5300931934309	16.6436133066893	16.4496545592773	16.8949653712149
Q91XU0	>sp|Q91XU0|WRIP1_MOUSE ATPase WRNIP1 OS=Mus musculus OX=10090 GN=Wrnip1 PE=1 SV=2	WRNIP1	20.3116153333121	19.0289588499198	20.4665625953208	20.3145678793727
Q9ER69	>sp|Q9ER69|FL2D_MOUSE Pre-mRNA-splicing regulator WTAP OS=Mus musculus OX=10090 GN=Wtap PE=1 SV=3	WTAP	17.7122978409814	18.3557811844969	17.9605248459546	18.6537430515719
Q6NXJ0	>sp|Q6NXJ0|WWC2_MOUSE Protein WWC2 OS=Mus musculus OX=10090 GN=Wwc2 PE=1 SV=1	WWC2	20.4608931858219	18.2612666615771	21.0644309890263	20.2662175713163
Q91WL8	>sp|Q91WL8|WWOX_MOUSE WW domain-containing oxidoreductase OS=Mus musculus OX=10090 GN=Wwox PE=1 SV=1	WWOX	18.6197326114105	17.8608559945147	18.8522788186592	18.6594872942847
A0A571BDS0	>tr|A0A571BDS0|A0A571BDS0_MOUSE Isoform of O70373, Xin actin-binding repeat containing 1 OS=Mus musculus OX=10090 GN=Xirp1 PE=1 SV=2	XIRP1	20.3898099504862	21.001799183121	20.4259519986255	20.5567382552653
Q6P1B1	>sp|Q6P1B1|XPP1_MOUSE Xaa-Pro aminopeptidase 1 OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1	XPNPEP1		16.3989643241059	18.5752826569771	
B7ZMP1	>sp|B7ZMP1|XPP3_MOUSE Xaa-Pro aminopeptidase 3 OS=Mus musculus OX=10090 GN=Xpnpep3 PE=1 SV=1	XPNPEP3	19.2617689360303	19.7391859274286		19.7436158567582
Q60596	>sp|Q60596|XRCC1_MOUSE DNA repair protein XRCC1 OS=Mus musculus OX=10090 GN=Xrcc1 PE=1 SV=2	XRCC1	18.4904166241661	17.9524434083842	18.298167797873	18.315677058849
